jmap -histo:live 17142

 num     #instances         #bytes  class name
2605:             1             16  org.aspectj.weaver.tools.DefaultMatchingContext
2606:             1             16  org.aspectj.weaver.tools.Jdk14TraceFactory
2607:             1             16  org.eclipse.jdt.internal.compiler.CompilationResult$1
2608:             1             16  org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration$1
2609:             1             16  org.eclipse.jdt.internal.compiler.lookup.ReferenceBinding$2
2610:             1             16  org.eclipse.jdt.internal.compiler.lookup.ReferenceBinding$3
2611:             1             16  org.eclipse.jdt.internal.compiler.lookup.Scope$Substitutor
2612:             1             16  org.hibernate.bytecode.instrumentation.internal.FieldInterceptionHelper$JavassistDelegate
2613:             1             16  org.hibernate.validator.HibernateValidator
2614:             1             16  org.hibernate.validator.internal.engine.groups.Group
2615:             1             16  org.hibernate.validator.internal.engine.groups.ValidationOrderGenerator
2616:             1             16  org.hibernate.validator.internal.engine.resolver.DefaultTraversableResolver
2617:             1             16  org.hibernate.validator.internal.engine.resolver.JPATraversableResolver
2618:             1             16  org.hibernate.validator.internal.util.logging.Messages_$bundle
2619:             1             16  org.hsqldb.jdbc.JDBCDriver
2620:             1             16  org.hsqldb.lib.HashMap$Values
2621:             1             16  org.hsqldb.server.HsqlSocketFactory
2622:             1             16  org.jboss.logging.Slf4jLoggerProvider
2623:             1             16  org.joda.time.DateTimeUtils$SystemMillisProvider
2624:             1             16  org.joda.time.convert.CalendarConverter
2625:             1             16  org.joda.time.convert.DateConverter
2626:             1             16  org.joda.time.convert.LongConverter
2627:             1             16  org.joda.time.convert.NullConverter
2628:             1             16  org.joda.time.convert.ReadableDurationConverter
2629:             1             16  org.joda.time.convert.ReadableInstantConverter
2630:             1             16  org.joda.time.convert.ReadableIntervalConverter
2631:             1             16  org.joda.time.convert.ReadablePartialConverter
2632:             1             16  org.joda.time.convert.ReadablePeriodConverter
2633:             1             16  org.joda.time.convert.StringConverter
2634:             1             16  org.joda.time.field.MillisDurationField
2635:             1             16  org.joda.time.field.UnsupportedDurationField
2636:             1             16  org.joda.time.tz.DefaultNameProvider
2637:             1             16  org.slf4j.helpers.NOPLoggerFactory
2638:             1             16  org.slf4j.helpers.SubstituteLoggerFactory
2639:             1             16  org.slf4j.impl.StaticMDCBinder
2640:             1             16  org.springframework.aop.TrueClassFilter
2641:             1             16  org.springframework.aop.TrueMethodMatcher
2642:             1             16  org.springframework.aop.TruePointcut
2643:             1             16  org.springframework.aop.aspectj.AspectJExpressionPointcut$BeanNamePointcutDesignatorHandler
2644:             1             16  org.springframework.aop.aspectj.annotation.AbstractAspectJAdvisorFactory$AspectJAnnotationParameterNameDiscoverer
2645:             1             16  org.springframework.aop.aspectj.annotation.ReflectiveAspectJAdvisorFactory$1
2646:             1             16  org.springframework.aop.aspectj.annotation.ReflectiveAspectJAdvisorFactory$2
2647:             1             16  org.springframework.aop.aspectj.autoproxy.AspectJPrecedenceComparator
2648:             1             16  org.springframework.aop.framework.adapter.AfterReturningAdviceAdapter
2649:             1             16  org.springframework.aop.framework.adapter.DefaultAdvisorAdapterRegistry
2650:             1             16  org.springframework.aop.framework.adapter.MethodBeforeAdviceAdapter
2651:             1             16  org.springframework.aop.framework.adapter.ThrowsAdviceAdapter
2652:             1             16  org.springframework.aop.interceptor.ExposeInvocationInterceptor
2653:             1             16  org.springframework.beans.ExtendedBeanInfoFactory
2654:             1             16  org.springframework.cache.annotation.SpringCacheAnnotationParser
2655:             1             16  org.springframework.cache.ehcache.EhCacheCache
2656:             1             16  org.springframework.cache.interceptor.DefaultKeyGenerator
2657:             1             16  org.springframework.context.event.GenericApplicationListenerAdapter
2658:             1             16  org.springframework.core.OrderComparator
2659:             1             16  org.springframework.core.PrioritizedParameterNameDiscoverer
2660:             1             16  org.springframework.core.annotation.AnnotationAwareOrderComparator
2661:             1             16  org.springframework.expression.common.TemplateAwareExpressionParser$1
2662:             1             16  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToDateConverter
2663:             1             16  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToLongConverter
2664:             1             16  org.springframework.format.datetime.DateFormatterRegistrar$DateToCalendarConverter
2665:             1             16  org.springframework.format.datetime.DateFormatterRegistrar$DateToLongConverter
2666:             1             16  org.springframework.format.datetime.DateFormatterRegistrar$LongToCalendarConverter
2667:             1             16  org.springframework.format.datetime.DateFormatterRegistrar$LongToDateConverter
2668:             1             16  org.springframework.format.datetime.joda.JodaDateTimeFormatAnnotationFormatterFactory
2669:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$CalendarToReadableInstantConverter
2670:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToCalendarConverter
2671:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToDateConverter
2672:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToDateMidnightConverter
2673:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToInstantConverter
2674:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToLocalDateConverter
2675:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToLocalDateTimeConverter
2676:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToLocalTimeConverter
2677:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToLongConverter
2678:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateTimeToMutableDateTimeConverter
2679:             1             16  org.springframework.format.datetime.joda.JodaTimeConverters$DateToReadableInstantConverter
2680:             1             16  org.springframework.http.MediaType$1
2681:             1             16  org.springframework.http.MediaType$2
2682:             1             16  org.springframework.http.converter.xml.Jaxb2RootElementHttpMessageConverter$1
2683:             1             16  org.springframework.http.converter.xml.SourceHttpMessageConverter$1
2684:             1             16  org.springframework.http.converter.xml.SourceHttpMessageConverter$2
2685:             1             16  org.springframework.jmx.export.annotation.AnnotationJmxAttributeSource
2686:             1             16  org.springframework.oxm.jaxb.Jaxb2Marshaller$1
2687:             1             16  org.springframework.samples.petclinic.repository.jdbc.JdbcVetRepositoryImpl
2688:             1             16  org.springframework.samples.petclinic.web.CrashController
2689:             1             16  org.springframework.samples.petclinic.web.OwnerController
2690:             1             16  org.springframework.samples.petclinic.web.PetController
2691:             1             16  org.springframework.samples.petclinic.web.PetTypeFormatter
2692:             1             16  org.springframework.samples.petclinic.web.VetController
2693:             1             16  org.springframework.samples.petclinic.web.VisitController
2694:             1             16  org.springframework.transaction.annotation.SpringTransactionAnnotationParser
2695:             1             16  org.springframework.ui.context.support.DelegatingThemeSource
2696:             1             16  org.springframework.util.CustomizableThreadCreator$SerializableMonitor
2697:             1             16  org.springframework.util.ReflectionUtils$4
2698:             1             16  org.springframework.util.ReflectionUtils$5
2699:             1             16  org.springframework.util.ReflectionUtils$6
2700:             1             16  org.springframework.util.comparator.ComparableComparator
2701:             1             16  org.springframework.util.comparator.CompoundComparator
2702:             1             16  org.springframework.util.comparator.InstanceComparator
2703:             1             16  org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator
2704:             1             16  org.springframework.validation.beanvalidation.SpringConstraintValidatorFactory
2705:             1             16  org.springframework.web.SpringServletContainerInitializer
2706:             1             16  org.springframework.web.accept.FixedContentNegotiationStrategy
2707:             1             16  org.springframework.web.bind.support.DefaultSessionAttributeStore
2708:             1             16  org.springframework.web.context.request.async.TimeoutCallableProcessingInterceptor
2709:             1             16  org.springframework.web.context.request.async.TimeoutDeferredResultProcessingInterceptor
2710:             1             16  org.springframework.web.method.annotation.ErrorsMethodArgumentResolver
2711:             1             16  org.springframework.web.method.annotation.RequestHeaderMapMethodArgumentResolver
2712:             1             16  org.springframework.web.method.annotation.SessionStatusMethodArgumentResolver
2713:             1             16  org.springframework.web.servlet.FrameworkServlet$ContextRefreshListener
2714:             1             16  org.springframework.web.servlet.handler.ConversionServiceExposingInterceptor
2715:             1             16  org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver
2716:             1             16  org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter
2717:             1             16  org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter
2718:             1             16  org.springframework.web.servlet.mvc.method.annotation.AsyncTaskMethodReturnValueHandler
